#1.2							
16155	6						
NAME	Description	A-Erg3	A-Erg4	A-Erg5	A-Nrm4	A-Nrm5	A-Nrm6
MCM3AP	NA	455	757	872	644	741	463
MCM4	NA	1214	2884	2981	1585	1398	1277
MCM5	NA	777	2198	1966	295	288	263
MCM6	NA	1295	3935	3233	1805	1406	1132
MCM7	NA	615	1295	1400	494	481	292
MCM8	NA	26	134	126	80	75	42
MCM9	NA	77	59	121	63	47	60
MCMBP	NA	2068	3388	3890	4433	3597	3210
MCMDC2	NA	12	10	20	7	27	13
MCOLN1	NA	753	279	681	881	914	604
MCOLN2	NA	166	707	450	1374	969	533
MCOLN3	NA	2	39	12	22	50	1
MCPH1	NA	224	260	386	454	382	189
MCRS1	NA	429	670	738	885	690	537
MCTP1	NA	710	391	554	54	47	128
MCTP2	NA	191	687	1072	175	456	189
MCTS1	NA	1902	2577	2288	2685	2285	1533
MCU	NA	1173	1283	1253	4435	3084	2026
MDC1	NA	289	337	430	410	593	314
MDFI	NA	1	3	3	8	10	6
MDFIC	NA	1498	880	1235	281	225	431
MDGA1	NA	63	24	31	28	20	3
MDGA2	NA	23	6	30	0	26	0
MDH1	NA	6253	12724	13140	15841	13189	8103
MDH1B	NA	2	0	0	1	2	0
MDH2	NA	9940	12819	12862	11608	9718	8025
MDK	NA	4271	323	242	645	1641	388
MDM1	NA	129	193	234	407	330	177
MDM2	NA	6147	3280	5981	2499	1761	2384
MDM4	NA	539	897	1204	679	862	565
MDN1	NA	502	803	1194	448	559	443
MDP1	NA	1099	1735	1997	1611	1572	1094
ME1	NA	204	336	270	949	653	400
ME2	NA	497	1608	1910	865	703	404
ME3	NA	59	36	59	342	206	219
MEA1	NA	1930	3089	2496	3399	2869	1818
MEAF6	NA	426	676	632	707	583	366
MECP2	NA	592	623	724	1221	972	944
MECR	NA	330	515	492	730	748	405
MED1	NA	2302	3834	4431	4363	4295	2760
MED10	NA	2202	4653	5207	2671	2336	1620
MED11	NA	962	2290	2501	643	529	607
MED12	NA	464	751	971	649	491	491
MED12L	NA	119	80	102	133	69	14
MED13	NA	1329	1624	1918	2079	1707	1494
MED13L	NA	2833	1999	3047	2179	1778	2075
MED14	NA	560	861	935	580	513	679
MED16	NA	534	554	536	831	856	722
MED17	NA	226	702	643	550	481	306
MED18	NA	178	442	621	552	362	141
MED19	NA	442	746	769	764	813	602
MED20	NA	851	1157	1547	1324	981	864
MED21	NA	758	1412	1446	2263	2162	998
MED22	NA	947	1339	1356	1049	1526	1105
MED23	NA	313	852	911	817	672	483
MED24	NA	413	864	855	832	554	450
MED25	NA	453	560	577	802	675	502
MED26	NA	346	276	545	277	307	315
MED27	NA	502	592	742	874	513	503
MED28	NA	2573	4109	3995	5565	4546	2881
MED29	NA	389	390	431	635	482	301
MED30	NA	345	351	583	430	391	405
MED31	NA	708	747	892	1154	1047	780
MED4	NA	684	1295	1247	1022	1056	685
MED6	NA	994	1096	1318	1855	1644	1064
MED7	NA	1646	2216	2479	1802	1592	1388
MED8	NA	1243	1649	1705	1962	1605	785
MED9	NA	316	467	478	581	705	379
MEDAG	NA	1958	165	254	10275	6986	3334
MEF2A	NA	1164	711	1148	960	1075	872
MEF2B	NA	33	64	68	16	10	2
MEF2C	NA	2306	5656	7812	567	574	1250
MEFV	NA	1466	624	1021	1	9	1
MEGF10	NA	5	1	9	0	3	3
MEGF11	NA	316	88	135	15	55	386
MEGF6	NA	65	18	21	34	43	83
MEGF8	NA	381	116	95	777	620	491
MEGF9	NA	34	48	64	370	165	288
MEI1	NA	0	33	5	0	14	1
MEI4	NA	0	13	60	6	10	0
MEIG1	NA	37	15	15	0	5	1
MEIOB	NA	5	3	6	111	83	60
MEIS2	NA	1681	533	352	3110	3397	1547
MEIS3	NA	276	284	242	422	386	282
MELK	NA	168	251	260	131	55	54
MEMO1	NA	966	1274	1217	1263	1277	853
MEN1	NA	471	796	644	1385	1365	579
MEOX1	NA	139	33	56	360	373	16
MEOX2	NA	9	20	52	54	43	24
MEP1A	NA	5	0	0	3	19	0
MEP1B	NA	0	40	14	2	0	1
MEPCE	NA	716	919	1095	522	434	489
MEPE	NA	0	0	0	0	0	0
MERTK	NA	535	133	286	540	547	994
MESDC1	NA	204	138	194	267	254	166
MESDC2	NA	2171	1535	1322	7005	6418	3021
MESP1	NA	0	0	1	0	0	0
MESP2	NA	4	15	20	30	33	0
MEST	NA	62	184	115	1577	1505	417
MET	NA	248	319	307	231	183	748
METAP1	NA	672	980	929	1446	1226	607
METAP1D	NA	409	338	461	799	736	569
METAP2	NA	3832	4922	4861	7910	6767	5000
METRN	NA	34	90	52	19	9	18
METRNL	NA	1200	637	1190	2546	1743	1056
METTL1	NA	514	503	561	993	1146	667
METTL10	NA	840	1352	1313	1876	1721	910
METTL11B	NA	2	0	4	0	2	0
METTL13	NA	185	343	294	557	355	186
METTL15	NA	226	394	421	456	346	394
METTL16	NA	940	1439	1266	1636	1675	1045
METTL17	NA	159	315	381	395	360	162
METTL18	NA	137	248	250	242	233	78
METTL2A	NA	462	772	867	1162	1160	847
METTL20	NA	1091	1006	822	4869	2226	2234
METTL21A	NA	851	690	575	1520	1267	905
METTL21C	NA	1	0	7	11	1	4
METTL22	NA	178	308	355	258	290	234
METTL23	NA	713	1572	1620	1483	1102	820
METTL24	NA	10	3	29	79	110	40
METTL25	NA	146	123	279	279	269	197
METTL3	NA	276	459	594	824	811	340
METTL4	NA	220	594	517	506	491	212
METTL5	NA	528	885	1027	1493	1105	722
METTL6	NA	640	615	921	1174	1009	618
METTL7A	NA	778	477	391	2681	1973	1325
METTL7B	NA	14	0	0	24	2	0
METTL8	NA	207	265	119	463	295	242
METTL9	NA	1497	1089	828	1620	1601	945
MEX3A	NA	174	126	51	65	136	135
MEX3B	NA	148	36	220	138	73	55
MEX3C	NA	668	565	872	1358	1057	807
MEX3D	NA	66	50	46	82	70	59
MFAP1	NA	220	301	419	341	413	170
MFAP2	NA	4273	243	208	6420	5591	1635
MFAP3	NA	1603	2487	2075	3258	2601	1831
MFAP3L	NA	91	181	155	435	350	1463
MFAP4	NA	12813	1446	1104	14399	27761	3834
MFAP5	NA	27135	2176	2594	158044	84778	39914
MFGE8	NA	17154	5209	5042	30015	58548	24791
MFHAS1	NA	645	678	752	1020	682	756
MFI2	NA	1	1	8	3	12	0
MFN1	NA	224	359	307	691	645	471
MFN2	NA	899	1221	1499	2673	2642	1141
MFNG	NA	480	2076	1912	1	1	46
MFRP	NA	0	0	0	0	0	0
MFSD1	NA	4649	2813	3727	4185	2850	2440
MFSD10	NA	1551	1643	1501	2537	1786	1606
MFSD11	NA	1953	992	1454	2555	1866	1303
MFSD12	NA	42	22	26	27	25	4
MFSD2A	NA	50	53	60	146	100	30
MFSD2B	NA	24	7	9	7	5	15
MFSD3	NA	298	200	296	269	289	204
MFSD4	NA	355	2780	1822	280	278	234
MFSD5	NA	1006	710	796	2180	1881	716
MFSD6	NA	376	1107	1345	524	391	516
MFSD6L	NA	0	69	23	7	49	1
MFSD7	NA	120	23	83	528	363	314
FLVCR1	NA	786	458	933	453	344	879
FLVCR2	NA	30	14	68	349	364	342
MFSD8	NA	291	491	500	897	711	424
MFSD9	NA	62	127	82	322	125	123
MGA	NA	1891	2334	2754	3615	3444	2732
MGAM	NA	66	65	63	62	61	21
MGARP	NA	249	85	96	149	111	56
MGAT1	NA	3077	3306	2906	5727	4310	3133
MGAT2	NA	1774	1211	1592	3046	2641	1655
MGAT3	NA	375	241	169	143	222	105
MGAT4A	NA	1819	2446	2683	447	374	290
MGAT4B	NA	128	84	61	211	113	111
MGAT4C	NA	0	0	0	0	0	0
MGAT5	NA	126	386	401	13	9	32
MGAT5B	NA	2	6	3	1	7	4
MGEA5	NA	1567	3268	4385	2251	2033	1892
CLEC10A	NA	2281	901	1044	179	110	3062
MGLL	NA	2731	438	753	4124	3490	1758
MGME1	NA	478	254	302	896	845	575
MGMT	NA	189	217	233	237	158	210
MGP	NA	40779	3331	5625	26834	48847	19568
MGRN1	NA	2363	2197	1958	3444	2736	1626
MGST1	NA	10296	10898	8706	26386	16076	15836
MGST2	NA	180	526	533	47	29	82
MGST3	NA	562	1155	801	1155	851	2452
MIA	NA	299	875	545	239	120	379
MIA2	NA	3	44	42	20	9	26
MIA3	NA	2292	2630	2987	5837	4472	3013
MIB1	NA	153	120	193	113	224	95
MIB2	NA	288	246	270	487	402	300
MICAL1	NA	2266	3100	4459	3038	2345	1370
MICAL2	NA	690	139	236	238	170	122
MICAL3	NA	516	214	246	576	683	803
MICALCL	NA	31	5	15	6	2	11
MICALL1	NA	277	313	434	374	445	903
MICALL2	NA	32	40	59	64	31	12
MICU1	NA	1781	2010	1795	5354	3477	2303
MID1IP1	NA	848	533	457	1669	2135	1366
MID2	NA	158	101	98	564	497	310
MIDN	NA	546	413	431	769	509	973
MIEN1	NA	2251	3838	3553	3262	2732	1437
MIER1	NA	2578	3609	4528	3724	3161	2250
MIER2	NA	330	387	471	533	485	445
MIER3	NA	1444	1738	1915	3610	3665	2951
MIF	NA	1757	2928	2278	838	802	951
MIF4GD	NA	2277	4830	5068	2715	2238	1314
MIIP	NA	687	1307	1474	602	422	307
MICB	NA	181	42	39	1247	797	469
MINA	NA	514	1153	1264	955	1099	564
MINK1	NA	312	377	503	270	193	374
MINOS1	NA	4333	4838	4857	6223	5963	3882
MINPP1	NA	248	284	461	498	501	470
MIOS	NA	198	338	456	1038	910	417
MIOX	NA	0	12	3	1	1	0
MIP	NA	0	1	2	1	2	0
MIPEP	NA	128	111	108	240	238	86
MIPOL1	NA	54	141	154	257	256	341
MIS12	NA	505	496	742	896	889	587
MIS18A	NA	861	1229	1424	574	556	412
MIS18BP1	NA	114	287	490	131	164	42
MITD1	NA	683	2014	1737	1251	1028	726
MITF	NA	1443	358	372	1911	1180	723
MIXL1	NA	0	17	45	6	38	0
MKI67	NA	875	1547	1689	490	430	134
MKKS	NA	927	963	937	2498	2178	1265
MKL1	NA	2023	1667	2376	592	564	564
MKL2	NA	732	906	998	2096	1835	1010
MKLN1	NA	2485	3646	3619	5469	4736	2990
MKNK1	NA	1322	1707	1725	1559	1128	1013
MKNK2	NA	4503	5186	6988	2874	1976	3995
MKRN1	NA	1262	2030	1837	1023	643	832
MKRN2	NA	722	1078	1212	1508	1571	769
MKRN3	NA	0	0	0	20	11	12
MKS1	NA	51	176	159	362	233	248
MKX	NA	613	115	150	978	1694	344
MLANA	NA	3	2	4	0	0	0
MLC1	NA	0	0	30	0	1	0
MLEC	NA	2586	2396	2412	4706	5025	2600
MLF1	NA	164	236	198	54	107	50
MLF2	NA	2460	1711	1873	3964	4244	2600
MLH1	NA	287	344	422	475	372	305
MLH3	NA	205	292	163	921	616	482
MLIP	NA	22	0	1	0	13	0
MLKL	NA	425	553	807	663	373	237
MLLT1	NA	195	223	376	367	366	213
MLLT10	NA	635	1008	1128	804	679	824
MLLT11	NA	366	390	255	832	566	349
MLLT3	NA	529	2142	2477	1341	1731	1087
MLLT4	NA	711	468	554	783	1109	513
MLLT6	NA	550	1205	1435	535	449	451
MLPH	NA	218	730	638	1135	865	324
MLST8	NA	274	507	420	443	584	255
MLX	NA	705	1551	1721	1537	1296	833
MLXIP	NA	684	861	1038	589	451	812
MLXIPL	NA	6	9	15	31	8	13
MLYCD	NA	89	163	188	198	129	147
MMAA	NA	138	334	319	464	430	278
MMAB	NA	278	253	264	344	212	231
MMACHC	NA	186	231	157	456	617	296
MMADHC	NA	954	1426	1164	2705	2294	1246
MMD	NA	1693	1246	1389	493	829	867
MMD2	NA	4	20	39	10	62	23
MME	NA	204	750	628	1572	2554	683
MMEL1	NA	3	0	6	8	3	1
MMGT1	NA	469	354	442	1671	1559	798
MMP10	NA	616	67	59	1	2	4
MMP11	NA	831	269	86	1092	973	425
MMP12	NA	2612	1125	1218	265	124	198
MMP13	NA	2631	393	984	100	35	3
MMP14	NA	6116	885	1211	6847	5381	3878
MMP15	NA	156	616	453	118	123	110
MMP16	NA	7	5	35	359	499	169
MMP17	NA	50	12	52	47	152	9
MMP19	NA	1627	85	136	2574	2051	951
MMP1	NA	25	0	0	0	9	0
MMP2	NA	22723	1455	1901	14949	20483	9753
MMP20	NA	4	10	12	22	9	0
MMP21	NA	1	10	2	4	11	0
MMP23B	NA	2854	226	183	7034	5056	2558
MMP24	NA	2	6	1	8	6	1
MMP25	NA	279	615	657	1	16	10
MMP27	NA	13	8	12	176	249	41
MMP28	NA	2	1	6	1	3	28
MMP3	NA	5103	813	645	1833	1105	800
MMP7	NA	778	3472	2588	7985	6851	849
MMP8	NA	516	1367	239	26	34	2
MMP9	NA	3588	2908	1190	45	36	1715
MMRN1	NA	9	7	70	0	7	0
MMRN2	NA	40	147	207	26	39	37
MMS19	NA	718	1089	1170	1031	836	880
MMS22L	NA	50	146	194	31	54	77
MNAT1	NA	959	977	1021	2098	1639	1416
MND1	NA	17	32	29	142	149	114
MNS1	NA	62	428	505	113	107	18
MNT	NA	925	810	1469	615	508	455
MNX1	NA	0	0	0	0	0	0
MOAP1	NA	21	24	26	12	8	5
MOB1A	NA	632	570	861	660	588	446
MOB1B	NA	392	582	515	508	352	223
MOB2	NA	1673	2106	2488	2597	2028	1610
MOB3A	NA	2160	4709	4468	2026	1730	2949
MOB3B	NA	558	488	731	357	429	406
MOB3C	NA	636	372	1053	1221	953	1264
MOB4	NA	3472	4544	5207	4636	4549	3964
MOBP	NA	0	11	6	5	39	2
MOCOS	NA	209	294	184	312	177	178
MOCS2	NA	1451	1349	1399	3975	3500	1920
MOCS3	NA	12	26	66	18	30	19
MOG	NA	2	2	3	0	11	5
MOGAT1	NA	14	10	16	3	5	6
MOGAT2	NA	21	0	0	0	0	1
MOGS	NA	173	451	444	372	297	254
MON1A	NA	292	426	299	712	542	324
MON1B	NA	513	700	689	1009	940	708
MON2	NA	925	731	854	1555	1238	1012
MORC1	NA	1	18	35	0	16	0
MORC2	NA	308	469	666	675	537	475
MORC3	NA	1849	3310	3760	1980	1415	1143
MORC4	NA	27	37	95	342	317	86
MORF4L1	NA	753	721	836	1657	1621	769
MORF4L2	NA	7094	3793	4729	17450	17727	8527
MORN1	NA	50	66	35	188	83	60
MORN2	NA	67	112	78	279	258	88
MORN3	NA	7	6	16	8	12	1
MORN4	NA	178	213	5	110	83	123
MORN5	NA	5	2	5	7	9	4
MOS	NA	8	0	17	0	3	0
MOSPD1	NA	992	748	1001	1853	2019	936
MOSPD2	NA	563	521	601	1053	760	637
MOSPD3	NA	537	579	429	590	707	459
MOV10	NA	457	1118	975	732	574	311
MOV10L1	NA	5	4	4	7	6	0
MOXD1	NA	2788	189	261	358	499	1554
MPC1	NA	391	382	429	587	501	348
MPC2	NA	1466	2033	1877	2845	2426	1832
MPDU1	NA	1119	1359	1389	1197	1005	742
MPDZ	NA	219	63	74	2227	1932	1394
MPEG1	NA	5858	3372	4198	27	13	124
MPG	NA	725	688	639	1782	1763	986
MPHOSPH10	NA	1106	1930	2123	2044	1937	1190
MPHOSPH6	NA	646	1841	2040	1632	1513	1000
MPHOSPH8	NA	595	1015	1194	1369	1428	801
MPHOSPH9	NA	180	442	679	153	301	104
MPI	NA	482	443	408	1181	1005	356
MPL	NA	9	5	8	3	24	5
MPLKIP	NA	211	400	381	466	300	405
MPND	NA	243	407	463	614	574	320
MPO	NA	20	382	11	19	14	2
MPP1	NA	2565	2538	2545	5675	4881	3514
MPP2	NA	122	53	124	295	253	104
MPP3	NA	22	40	57	136	359	104
MPP4	NA	2	6	1	0	0	4
MPP5	NA	1661	1018	1251	2656	2299	2182
MPP6	NA	849	268	381	2768	1590	830
MPP7	NA	507	238	241	808	672	460
MPPE1	NA	73	564	682	331	214	221
MPPED1	NA	0	0	2	0	7	0
MPPED2	NA	25	123	200	116	59	151
MPRIP	NA	2002	1250	1656	5028	4681	3496
MPST	NA	90	65	71	153	92	140
MPV17	NA	2235	1244	1345	7977	6039	2951
MPV17L	NA	100	88	85	112	109	53
MPV17L2	NA	640	723	754	1095	682	517
MPZ	NA	2	6	16	19	30	12
MPZL1	NA	826	304	252	1519	2330	1225
MPZL2	NA	646	898	756	631	609	2648
MPZL3	NA	47	141	106	34	25	27
MR1	NA	800	566	636	2722	3074	1480
MRAP	NA	37	7	0	75	166	20
MRAP2	NA	0	15	3	201	140	57
MRAS	NA	427	34	64	370	385	241
MRC1	NA	3730	1009	1830	150	128	3941
MRC2	NA	2652	189	305	2028	2213	912
MRE11A	NA	309	381	576	349	310	208
MREG	NA	1044	599	1369	51	31	258
MRFAP1	NA	4718	3658	4484	5922	5687	3651
MRGBP	NA	101	187	167	101	85	86
MRGPRX3	NA	128	72	72	0	12	0
MRGPRX2	NA	32	12	1	7	6	0
MRGPRX1	NA	24	6	12	31	0	0
MRGPRD	NA	12	22	43	0	10	6
MRGPRE	NA	217	257	249	454	199	109
MRGPRF	NA	109	2	5	1626	1208	588
MRGPRG	NA	0	0	0	500	225	234
MRGPRX4	NA	0	0	0	0	0	0
MRI1	NA	279	226	638	572	521	443
MRM1	NA	379	458	438	659	526	285
MRO	NA	2	11	8	1	16	0
MROH1	NA	776	831	835	732	360	483
MROH2A	NA	8	45	74	7	32	2
MROH2B	NA	0	4	15	34	5	3
MROH8	NA	15	6	17	16	30	9
MROH9	NA	0	2	2	0	3	0
MRPL1	NA	679	1479	1295	1651	1302	791
MRPL10	NA	1022	1577	1593	2564	2220	1139
MRPL11	NA	984	1430	1530	1574	1492	918
MRPL12	NA	1135	2165	1874	2325	2262	1121
MRPL13	NA	1023	1262	1126	1757	1479	1017
MRPL14	NA	1019	1392	1194	1994	1720	960
MRPL15	NA	1489	2609	2800	2165	1863	1089
MRPL16	NA	647	1298	1270	1003	846	552
MRPL17	NA	2372	2338	2317	4310	3476	2062
MRPL18	NA	1837	3611	3111	3587	3101	1455
MRPL19	NA	804	1527	1682	1191	1072	651
MRPL2	NA	911	1309	1166	1554	1516	873
MRPL20	NA	2106	2524	2295	2814	2980	1688
MRPL21	NA	720	1365	1342	1064	979	660
MRPL22	NA	239	438	380	556	533	284
LOC102724828	NA	71	108	117	105	64	71
MRPL24	NA	1287	1767	1849	2376	1940	1544
MRPL27	NA	952	1180	1185	2085	1701	1112
MRPL28	NA	2219	2591	3031	3793	3427	2139
MRPL3	NA	469	528	637	582	594	449
MRPL30	NA	1925	2971	3036	3791	3235	1994
MRPL32	NA	1522	2611	3022	2060	1776	1019
MRPL34	NA	1026	755	616	952	870	490
MRPL35	NA	1388	1832	2165	2743	2598	1402
MRPL36	NA	1720	2708	2482	3490	3003	1445
MRPL37	NA	825	1057	1009	1654	1466	888
MRPL38	NA	390	646	637	906	748	445
MRPL39	NA	615	1034	980	1141	1020	613
MRPL4	NA	1370	1987	1999	2621	2348	1381
MRPL40	NA	1007	1942	1591	2047	1657	901
MRPL41	NA	1062	1563	1694	1644	1465	928
MRPL42	NA	1633	2178	2009	3193	2891	1659
MRPL43	NA	1124	1705	1709	1748	1369	637
MRPL44	NA	361	1125	1181	914	907	512
MRPL45	NA	1263	1606	2108	1908	1787	1275
MRPL46	NA	857	1930	2026	1237	1072	554
MRPL47	NA	175	342	427	377	423	171
MRPL48	NA	639	643	565	1749	1270	883
MRPL49	NA	841	1069	877	1410	1503	863
MRPL50	NA	996	1427	1533	3319	2648	1400
MRPL51	NA	689	937	837	2120	1623	737
MRPL52	NA	2197	2177	2034	2989	2473	2270
MRPL53	NA	834	1065	1016	1644	1545	722
MRPL54	NA	1562	2277	2434	2939	2348	1584
MRPL55	NA	522	724	742	1259	1204	747
MRPL9	NA	904	1423	1860	2037	1837	1544
MRPS10	NA	374	492	484	836	888	524
MRPS11	NA	716	848	897	1307	1121	833
MRPS12	NA	650	1063	970	1583	1511	814
MRPS14	NA	2810	4035	4130	5360	4531	2983
MRPS15	NA	844	1369	1224	1530	1282	819
MRPS16	NA	950	1949	1673	1778	1636	1001
MRPS17	NA	1386	1960	1767	3033	2800	1590
MRPS18A	NA	1798	2236	2587	3918	3202	1870
MRPS18B	NA	173	222	376	332	270	169
MRPS18C	NA	926	1857	1742	1344	1070	842
MRPS2	NA	320	693	637	844	663	496
MRPS21	NA	1246	1786	1662	2409	1984	1028
MRPS22	NA	281	484	433	529	401	370
MRPS23	NA	1039	1747	1942	1506	1479	942
MRPS24	NA	733	1082	882	1197	1107	777
MRPS25	NA	764	1000	888	1494	1334	827
MRPS26	NA	243	356	477	609	467	423
MRPS27	NA	487	650	465	1180	952	493
MRPS28	NA	997	1074	1166	2506	2002	1331
MRPS30	NA	97	208	211	178	134	98
MRPS31	NA	351	526	593	960	978	442
MRPS33	NA	654	960	920	1537	1406	681
MRPS34	NA	782	1488	1339	1829	1500	905
MRPS35	NA	410	859	963	936	804	657
MRPS5	NA	376	774	847	759	620	559
MRPS6	NA	996	635	659	878	1015	2941
MRPS7	NA	865	988	1119	1465	1382	819
MRPS9	NA	1154	1761	1870	1987	1430	1244
MRRF	NA	554	585	431	1331	899	606
MRS2	NA	42	47	65	43	31	27
MRTO4	NA	471	695	743	630	582	462
MRVI1	NA	364	108	130	851	2018	546
MS4A1	NA	565	11260	9088	10	62	762
MS4A10	NA	0	4	2	2	0	2
MS4A13	NA	0	2	0	0	1	0
MS4A15	NA	3	36	6	9	25	1
MS4A2	NA	16	101	99	7	19	0
MS4A3	NA	0	13	0	0	0	0
MS4A5	NA	0	0	0	800	684	50
MS4A6A	NA	7290	3546	3406	65	40	756
MS4A7	NA	10295	5481	8448	82	46	712
MS4A8	NA	132	247	191	17	6	141
MSANTD1	NA	11	26	44	17	12	24
MSANTD3	NA	80	51	52	361	265	242
MSANTD4	NA	664	1011	864	2275	2276	1058
MSC	NA	61	6	4	387	217	222
MSGN1	NA	0	4	4	0	0	0
MSH2	NA	377	1233	1035	1443	969	757
MSH3	NA	305	397	508	347	494	427
MSH4	NA	1	4	14	4	10	0
MSH5	NA	8	75	20	15	17	19
MSH6	NA	210	470	589	387	422	339
MSI1	NA	2	0	0	0	0	1
MSI2	NA	682	1436	1351	1717	1611	1334
MSL1	NA	807	1118	1238	1155	985	937
MSL2	NA	731	1184	1461	786	751	562
MSL3	NA	1072	918	893	3039	2306	1298
MSLN	NA	111	256	71	0	71	3
MSMB	NA	62	89	98	4158	4412	11
MSMP	NA	0	0	0	0	0	0
MSN	NA	20347	27218	30447	16092	12157	6670
MSR1	NA	1558	513	484	32	18	335
MSRA	NA	999	1255	1537	1320	1215	692
MSRB1	NA	2269	1637	1429	737	585	341
MSRB2	NA	337	344	315	1437	1507	609
MSRB3	NA	526	192	149	904	1567	759
MSS51	NA	0	27	11	18	31	12
MST1	NA	1	48	59	0	0	19
MST1R	NA	191	26	27	794	594	404
MSTN	NA	0	0	1	3	1	0
MSTO1	NA	267	464	372	908	606	382
MSX1	NA	91	8	0	305	312	104
MSX2	NA	13	87	23	11	23	65
MTA1	NA	443	467	524	780	661	631
MTA2	NA	1895	3247	3609	3493	2479	2860
MTA3	NA	1221	2142	2666	1881	1531	1167
MTAP	NA	1159	1937	1691	2269	2155	1467
MAP7D3	NA	41	34	77	164	181	55
MTBP	NA	145	390	468	450	248	192
MTCH1	NA	1850	592	569	2733	1928	1327
MTCH2	NA	2564	2356	2766	4648	3847	2075
CMC4	NA	315	278	435	857	736	541
MTDH	NA	2062	2603	2332	2817	2554	1877
MTF1	NA	571	745	742	812	711	500
MTF2	NA	573	1387	1484	705	823	737
MTFMT	NA	170	575	482	576	608	334
MTFP1	NA	31	126	44	108	179	38
MTFR1	NA	1083	1480	1621	1089	1331	1874
MTFR1L	NA	2258	3069	3036	6316	5747	2858
MTFR2	NA	41	59	20	35	33	49
MTG1	NA	194	358	444	675	513	443
MTHFD1	NA	443	882	767	1273	1534	1641
MTHFD1L	NA	319	526	690	232	236	141
MTHFD2	NA	2692	2224	2746	1643	2234	2048
MTHFD2L	NA	43	31	26	77	107	31
MTHFR	NA	1107	721	902	762	766	630
MTHFS	NA	754	881	813	364	300	327
MTHFSD	NA	215	576	454	353	336	253
MTIF2	NA	496	942	1022	1336	1185	737
MTIF3	NA	694	1021	1128	1280	1090	781
MTL5	NA	11	0	17	0	7	4
MTM1	NA	252	545	703	1040	955	660
MTMR1	NA	321	622	908	559	389	408
MTMR10	NA	598	549	664	825	694	386
MTMR11	NA	527	148	71	1948	1182	967
MTMR12	NA	667	1106	1833	820	539	747
MTMR14	NA	835	678	1195	628	488	412
MTMR2	NA	1168	1364	1598	2193	2027	1436
MTMR3	NA	820	1364	1615	1388	1228	1030
MTMR4	NA	567	541	722	914	825	458
MTMR6	NA	3229	2722	3333	6941	5944	2721
MTMR7	NA	144	230	240	0	1	6
MTMR9	NA	312	234	299	543	369	265
MTNR1A	NA	0	4	38	0	3	0
MTNR1B	NA	0	0	0	0	0	1
MTO1	NA	196	401	299	414	553	278
MTOR	NA	475	613	571	727	546	499
MTPAP	NA	1234	1970	2188	2030	2132	1625
MTPN	NA	7634	8364	8521	12606	11011	6310
MTR	NA	357	421	591	268	253	196
MTRF1	NA	158	217	150	506	386	250
MTRF1L	NA	30	94	107	91	55	72
MTRR	NA	413	530	499	743	655	440
MTSS1	NA	919	825	835	162	119	490
MTSS1L	NA	107	15	15	116	329	300
MTTP	NA	87	36	32	76	127	179
MTUS1	NA	1738	983	1420	3888	2558	1635
MTUS2	NA	161	124	86	160	103	88
MTX1	NA	1002	1276	1261	1573	1265	958
MTX2	NA	447	552	604	935	726	518
MTX3	NA	93	159	305	312	272	247
MUC13	NA	6	69	86	20	8	13
MUC15	NA	0	1	1	3	8	0
MUC2	NA	1	0	0	14	0	2
MUC20	NA	41	234	246	27	44	0
MUC5AC	NA	0	0	0	0	1	0
MUC5B	NA	0	1	1	2	0	0
MUC6	NA	2	7	17	6	11	4
MUL1	NA	906	1095	1306	1374	1082	673
MUM1	NA	468	1038	998	1031	957	684
MUM1L1	NA	23	0	17	584	676	582
MURC	NA	32	0	0	4	0	1
MUS81	NA	188	564	353	464	588	351
MUSK	NA	14	21	6	203	188	50
MUSTN1	NA	372	56	142	11468	5306	3007
MUT	NA	1030	867	1137	3643	3130	2329
MUTYH	NA	103	112	175	81	87	62
MVB12A	NA	1128	1134	949	1626	1249	931
MVB12B	NA	188	126	152	82	92	23
MVD	NA	424	537	503	291	293	233
MVK	NA	339	475	432	660	654	412
MVP	NA	1987	1591	1719	2520	2467	1671
MXD1	NA	10160	9370	9549	791	468	697
MXD3	NA	46	125	79	69	39	13
MXD4	NA	126	161	192	298	287	179
MXI1	NA	1207	1141	1679	800	986	546
MXRA8	NA	8248	848	886	19702	15422	8093
MYADM	NA	6107	2987	3239	21604	19732	7326
MYADML2	NA	8	5	29	16	25	14
MYB	NA	25	314	309	7	10	5
MYBBP1A	NA	1657	2638	2962	2892	2777	2354
MYBL1	NA	2	8	10	53	34	24
MYBL2	NA	9	67	94	2	2	0
MYBPC1	NA	0	19	34	1	29	25
MYBPC2	NA	7	1	17	0	3	0
MYBPC3	NA	52	2	6	2	11	0
MYBPH	NA	4	35	48	0	0	0
MYBPHL	NA	0	4	8	4	4	0
MYC	NA	4492	4133	3894	21764	13754	13677
MYCBP	NA	474	762	674	912	795	512
MYCBP2	NA	2418	4271	5669	2286	2077	2069
MYCBPAP	NA	7	31	39	41	3	4
MYCN	NA	46	28	79	18	18	3
MYCT1	NA	15	37	19	0	2	2
MYD88	NA	3339	3050	3010	4718	3512	2781
MYEF2	NA	303	378	612	561	490	395
MYEOV2	NA	2291	3171	3077	3118	2858	2097
MYF5	NA	1	0	12	8	12	5
MYF6	NA	0	5	2	10	6	1
C12orf10	NA	856	1397	1327	2364	1869	1096
MYH1	NA	1	10	4	14	7	0
MYH10	NA	1097	203	497	2991	2014	1248
MYH11	NA	122	18	37	1076	8549	898
